data4TankF2_1	data4TankF2_2	data4TankF2_3	data4TankF2_4	data4TankF2_5	data4TankF2_6
5.29796944562029e-06	8.43889914989463e-07	0.462132512120723	0.241975889979031	0.535570686637931	0.129978919627951
5.25551985440156e-06	1.00763476778087e-06	0.461576546681644	0.239334691680872	0.544339087194807	0.125921445141803
5.21307026318283e-06	1.17137962057228e-06	0.46114284599534	0.236720646090775	0.554124155383075	0.123584824407941
4.70106058347448e-06	1.59456844774067e-06	0.460818291482772	0.234132084609987	0.56128026236068	0.123446111236732
4.18905090376612e-06	2.01775727490906e-06	0.460587721927883	0.231568085754184	0.566928492881572	0.124971658739958
3.70112985106008e-06	2.40947418795493e-06	0.460424199500734	0.229037574461379	0.570049841049705	0.128659892301711
3.21320879835403e-06	2.8011911010008e-06	0.460309542994059	0.226566971043533	0.570626043203312	0.134500202726647
3.55803708697602e-06	2.55539315346905e-06	0.46022611917477	0.224179218582174	0.572849496070891	0.139342318776422
3.90286537559801e-06	2.30959520593729e-06	0.46017753689643	0.2219152168489	0.574713499185065	0.144381561929433
3.55203015520499e-06	2.50080737481336e-06	0.460185764609752	0.219788166158768	0.574865897906864	0.149952153362765
3.20119493481197e-06	2.69201954368943e-06	0.460241072642909	0.217758903464751	0.57496458069456	0.155243320683628
2.91600824273399e-06	2.70928143084417e-06	0.460316416508055	0.215806140047176	0.573635555464299	0.160622792551381
2.63082155065601e-06	2.72654331799891e-06	0.460395625847966	0.213936121844467	0.570745611556348	0.166412135345646
3.45595500815451e-06	2.92079717083846e-06	0.460462007082855	0.212147186895964	0.571948372046966	0.172974602717842
4.281088465653e-06	3.11505102367801e-06	0.460543161773901	0.21047408607203	0.57448332991096	0.179962995541114
5.35625827111734e-06	3.10004084932911e-06	0.460711364022676	0.2089641269621	0.582272282173214	0.186843782109961
6.43142807658168e-06	3.08503067498021e-06	0.461021684784625	0.207636984120691	0.594678029186054	0.194022499253719
6.29079078799811e-06	2.54447319328943e-06	0.46153236431739	0.206505523409686	0.606375005270832	0.198396296053718
6.15015349941453e-06	2.00391571159865e-06	0.462242625655203	0.205524576587924	0.620179426230399	0.201078131132346
6.6923394188377e-06	2.55882786123869e-06	0.463097247786274	0.204620455915118	0.636390265052451	0.205921160360959
7.23452533826088e-06	3.11374001087873e-06	0.464109067937221	0.203792250293566	0.653389759235191	0.210793462489177
7.12947327236545e-06	2.17675898425426e-06	0.465333390297822	0.203088052682264	0.669744045436402	0.211418269978602
7.02442120647002e-06	1.2397779576298e-06	0.466759506358097	0.202502307766681	0.6869389803507	0.210913705708476
6.1597982980727e-06	1.91616530915433e-06	0.468329895553928	0.201966309948324	0.699713073329476	0.212887954387517
5.29517538967537e-06	2.59255266067886e-06	0.470004343051184	0.201408174266034	0.709845885885007	0.214236590770126
5.611407095173e-06	1.99477237088805e-06	0.471743574851292	0.200816446240121	0.721291039203137	0.213190994454025
5.92763880067063e-06	1.39699208109724e-06	0.473541075411696	0.200256570474826	0.731262736563443	0.212324980357145
5.70341550111886e-06	1.5000611433027e-06	0.475409296399698	0.199749792090243	0.740052710476155	0.211492838998216
5.47919220156709e-06	1.60313020550817e-06	0.477337501872387	0.199248246100958	0.748938273327351	0.209356412657416
5.40818285966679e-06	1.42946879221963e-06	0.479309146280688	0.198729703469497	0.757340211368722	0.206533825959686
5.3371735177665e-06	1.2558073789311e-06	0.481315085274803	0.198202194237045	0.76490665633807	0.203569675917889
5.42877437520679e-06	5.63819355104254e-07	0.483346973426652	0.19766353302172	0.772815761164367	0.197282541596906
5.52037523264709e-06	8e-08	0.485393847601371	0.197104524249464	0.780682091430196	0.189708699562443
4.83138540204516e-06	3.88392158090104e-07	0.48744262241709	0.196496308219425	0.785108417591044	0.182447075002997
4.14239557144324e-06	9.04952984902796e-07	0.489470788363738	0.195783752503144	0.787956107728431	0.175879019478816
3.2295004031878e-06	5.12164138771448e-07	0.491448944134615	0.194951932034218	0.786177680404865	0.167931151534693
2.31660523493236e-06	1.193752926401e-07	0.493338067657685	0.194013134308303	0.780314035371605	0.160482812097786
3.37366117628247e-06	8.11660563328134e-07	0.495075998899922	0.192939141017234	0.779960812786366	0.156126828234191
4.43071711763259e-06	1.50394583401617e-06	0.49669206685553	0.191789125367637	0.779906267537686	0.152821753033948
3.44909478415098e-06	1.17409854697013e-06	0.498300567569542	0.190680191669636	0.775061624315505	0.14868063248136
2.46747245066938e-06	8.44251259924091e-07	0.499890199095234	0.189576932171096	0.770274887193507	0.145588595858513
3.61217318626416e-06	7.79610352863879e-07	0.501363334391976	0.188387235604098	0.771382988788917	0.141994563584807
4.75687392185894e-06	7.14969445803666e-07	0.502739971200089	0.187168965272885	0.772814379883599	0.137435368279629
4.05099986321605e-06	7.25447180573088e-07	0.504114882599226	0.186001753867596	0.770855598879544	0.133007166031066
3.34512580457317e-06	7.35924915342511e-07	0.505481667985754	0.184818478777896	0.769900520824923	0.128573084427968
3.09681649383045e-06	2.71353840933023e-07	0.50677467275253	0.18354801962764	0.76769555878352	0.122126077288061
2.84850718308772e-06	8e-08	0.507968898088653	0.182200259373186	0.763149855741858	0.11585506152399
2.57050353663568e-06	5.89470397280158e-07	0.509046405469198	0.180763476349458	0.757264628759551	0.110905981558094
2.29249989018364e-06	1.37215802803678e-06	0.51000131954958	0.179223821873945	0.750131975864291	0.108133117259025
2.93027509911596e-06	1.10152363200807e-06	0.510851871562531	0.177620363582142	0.746377230348368	0.104737804637969
3.56805030804828e-06	8.30889235979358e-07	0.511628581580674	0.176038582428623	0.743548771250512	0.102785296561695
3.42222186847486e-06	5.0591488774556e-07	0.512366696380857	0.174508407065833	0.740009804532251	0.0991430353523278
3.27639342890144e-06	1.80940539511762e-07	0.513062162766752	0.1729810114525	0.737709621245278	0.0939685652147315
3.31965691576075e-06	1.86843756377002e-07	0.51368324704022	0.171401561905102	0.73565831275442	0.0887116604355539
3.36292040262006e-06	1.92746973242242e-07	0.51422479893979	0.169755009425871	0.733384804305119	0.0827976345305974
3.57114402792661e-06	7.58939302380252e-07	0.514696039458053	0.168046362415053	0.73217779257407	0.0797490937425745
3.77936765323316e-06	1.32513163151826e-06	0.515116758106276	0.166293893316937	0.73161386111876	0.0784797263550095
3.20582811870858e-06	1.13450807345583e-06	0.515526978395653	0.16455241393192	0.72820290940912	0.0769019543850474
2.63228858418399e-06	9.43884515393408e-07	0.515919635389106	0.162836492443557	0.723859414331471	0.0763501833087082
2.2617854302276e-06	9.11813494103578e-07	0.516240815569605	0.161107384359407	0.717722083528284	0.0754947372813971
1.8912822762712e-06	8.79742472813748e-07	0.516464956354054	0.159353627352785	0.709311220604301	0.0740716852666299
2.39026981100744e-06	1.4121282613317e-06	0.516578117358635	0.157575647656943	0.703627384142578	0.0751525162940314
2.88925734574368e-06	1.94451404984965e-06	0.516603733026723	0.155811310519576	0.6983418494319	0.077650872435274
2.27080773025888e-06	2.27908114849265e-06	0.516610588532433	0.154137539623598	0.689945470945697	0.0820972963981985
1.65235811477409e-06	2.61364824713566e-06	0.516602503552691	0.152560345250471	0.681293208256004	0.0887597023688216
1.74115916553572e-06	1.89719404670783e-06	0.516537451077735	0.151063613633999	0.673304592385638	0.0921274626103617
1.82996021629735e-06	1.18073984628e-06	0.516400686338834	0.149674113862394	0.664133636832068	0.0941895739049304
1.03847101157276e-06	2.59290667268647e-06	0.516176253124378	0.148360761388909	0.651040572623071	0.1020968301535
2.46981806848179e-07	4.00507349909295e-06	0.515850957523748	0.14705815334186	0.636372273837754	0.11190216652037
9.50949637071138e-07	3.21894696951588e-06	0.515431453561162	0.145819265835845	0.62558315076101	0.11893734422798
1.6549174672941e-06	2.4328204399388e-06	0.514935463783432	0.144765040738156	0.614755929642228	0.127258203679332
3.27645240922433e-06	3.30915084234485e-06	0.514382355744743	0.143897521373561	0.612109176982378	0.138731205762655
4.89798735115456e-06	4.18548124475089e-06	0.513847601945615	0.143201871997284	0.615137759568455	0.1502841964837
4.64191976438825e-06	3.36728182380024e-06	0.513474603029738	0.142752495165978	0.617008437042421	0.158326504193073
4.38585217762194e-06	2.54908240284958e-06	0.51327354338741	0.142526469326018	0.622172781960182	0.16614653969084
3.05218370190063e-06	3.23687941091563e-06	0.513152489593672	0.142412688066792	0.620674035473231	0.176339579984248
1.71851522617933e-06	3.92467641898168e-06	0.513057607050438	0.14232631137457	0.615083035798058	0.186054606485345
2.35419842362162e-06	3.97713139422715e-06	0.512925000358436	0.142245713010347	0.612817276365214	0.196300402727183
2.9898816210639e-06	4.02958636947261e-06	0.512758246416716	0.14225857106971	0.6089032473063	0.208306002873031
2.75175846345405e-06	3.99818291444321e-06	0.512621565510175	0.142431685717531	0.60385037045315	0.219891384792798
2.5136353058442e-06	3.9667794594138e-06	0.512515539329678	0.14273224403095	0.599819472589086	0.231245482985723
3.79745260363623e-06	3.87323644893396e-06	0.512407204253249	0.143121257459388	0.602192240602127	0.241836606192833
5.08126990142826e-06	3.77969343845411e-06	0.512335262876348	0.143637973067208	0.607096137393028	0.251819907650551
4.35155242524408e-06	4.49955617457424e-06	0.512393727313316	0.144327748037195	0.608516466045049	0.265303734333106
3.6218349490599e-06	5.21941891069437e-06	0.512586461350441	0.145128714590481	0.611187775151225	0.280519320739552
3.62766366251983e-06	4.82354309731063e-06	0.51285334769491	0.145995586506724	0.613792341944833	0.293434955786082
3.63349237597975e-06	4.4276672839269e-06	0.513174731818543	0.146966098405345	0.6145906771056	0.306884163364551
2.98526750635811e-06	3.885319086574e-06	0.513544101204758	0.148043637088188	0.612173085381145	0.316919523672534
2.33704263673646e-06	3.34297088922109e-06	0.513925579664983	0.149177849021415	0.608140609645265	0.324053509643137
2.26000581111093e-06	4.06487603167059e-06	0.514258691910748	0.150313346041144	0.603792143186221	0.335167266783249
2.1829689854854e-06	4.78678117412008e-06	0.51453452481369	0.15144675600139	0.597728963824052	0.346921902644288
1.21885900565475e-06	4.06760429448283e-06	0.514781403723514	0.15261754496175	0.586943112288837	0.353856217402356
2.54749025824097e-07	3.34842741484558e-06	0.514957305955681	0.153813924789859	0.573730288155974	0.360548909913053
1.33731637778444e-06	4.22261393025618e-06	0.51496994883821	0.154976694086441	0.566085165545408	0.372768108897673
2.41988372974478e-06	5.09680044566677e-06	0.514848557054507	0.156145345703437	0.55890367645466	0.385726484583133
3.40810525934625e-06	5.34338598023586e-06	0.514719765583385	0.157414086830908	0.556687123123601	0.399655908230612
4.39632678894772e-06	5.58997151480495e-06	0.514650987720138	0.158816727648026	0.559591977611846	0.416820573788981
3.34593709905692e-06	6.14706428249327e-06	0.514696687562083	0.160367473569674	0.557449768686326	0.438196744628808
2.29554740916611e-06	6.70415705018159e-06	0.514840817079611	0.162014490066249	0.555045314828418	0.462566775828389
2.00829598448263e-06	7.1660810437952e-06	0.514991585849458	0.163702227914315	0.551206684463904	0.489655832873024
1.72104455979915e-06	7.62800503740881e-06	0.515123964487598	0.165461605964686	0.5441421260621	0.51973788711837
2.20486817986809e-06	6.86256435242358e-06	0.515241532723939	0.16732374037631	0.539550901043962	0.538587006224228
2.68869179993704e-06	6.09712366743835e-06	0.51535002748414	0.169311985743396	0.535538021979032	0.555988082085385
2.98524316315307e-06	6.29496717282558e-06	0.515472562479555	0.171422905537083	0.533062279201288	0.579093221096781
3.2817945263691e-06	6.4928106782128e-06	0.515626547793324	0.173625536102724	0.532548950239599	0.600315285793426
3.36905401979481e-06	5.47912901806247e-06	0.515831995469779	0.175913296099311	0.532495061992903	0.608762307937505
3.45631351322052e-06	4.46544735791214e-06	0.516087529853446	0.178277151180056	0.53338611272242	0.615219359185383
3.83139813171287e-06	3.63491912843176e-06	0.516371520252393	0.180679288610948	0.536094542858378	0.616770331902996
4.20648275020523e-06	2.80439089895139e-06	0.516685605087729	0.183093530758652	0.539918496712363	0.612650498755738
4.77958400943961e-06	3.09085081490966e-06	0.517044767579156	0.185501432578638	0.546501244905748	0.615445800882334
5.35268526867398e-06	3.37731073086793e-06	0.517475742587386	0.187891339023069	0.555356549967375	0.616726402807285
4.96769663503235e-06	3.27620988692538e-06	0.518022800345868	0.190279328431376	0.562298736921507	0.615550076326474
4.58270800139072e-06	3.17510904298282e-06	0.51867935486208	0.192647426649638	0.569564200829422	0.614923379796022
4.82266046889135e-06	2.7270318261516e-06	0.519398094966679	0.194961816311055	0.577834258015784	0.610102987629917
5.06261293639198e-06	2.27895460932037e-06	0.520172909930058	0.197235234978939	0.585651611568642	0.603987846140541
4.82120612247487e-06	2.77474474802773e-06	0.521018356145168	0.199476779467864	0.592214544526748	0.60454976120799
4.57979930855776e-06	3.27053488673509e-06	0.521929772373679	0.201662867439963	0.598659006110963	0.605544633234331
4.35697055201466e-06	2.5035171050796e-06	0.522893898466823	0.203788853352144	0.603899878687242	0.596658428147493
4.13414179547157e-06	1.73649932342411e-06	0.523890828656264	0.205863997921474	0.607908937084436	0.587941122586389
5.07827824965571e-06	2.14295785555962e-06	0.524889556000485	0.207868136546131	0.616433800656386	0.585183015500765
6.02241470383985e-06	2.54941638769512e-06	0.525920330361918	0.20982323021326	0.626674597000041	0.58166285716175
5.59218106334182e-06	1.90917882236067e-06	0.527067035189953	0.211786339324732	0.634794137428581	0.571369871314425
5.1619474228438e-06	1.26894125702622e-06	0.52832266457874	0.213724651994266	0.644019258646973	0.561271119719799
6.20641388952011e-06	1.33927471349622e-06	0.529619578933819	0.215570976870583	0.658150932341672	0.553049499189822
7.25088035619642e-06	1.40960816996622e-06	0.530983061090083	0.217360218853708	0.673632055407451	0.543378786847272
7.08219817189419e-06	1.64357530349903e-06	0.532497671317921	0.219154024013641	0.688257869660052	0.535401848506336
6.91351598759196e-06	1.87754243703183e-06	0.534172349102196	0.220919337654803	0.704820088961043	0.528445217966423
6.45018405126619e-06	1.70661100312549e-06	0.535972566872727	0.222618579675325	0.718902112322452	0.520041694348763
5.98685211494042e-06	1.53567956921915e-06	0.537868687606419	0.224244768371143	0.731208240147053	0.512005226931556
6.44127702826672e-06	9.86181608981654e-07	0.539823340905946	0.225779620426858	0.745493196315455	0.500869318735759
6.89570194159301e-06	4.36683648744154e-07	0.541835578843611	0.227248505461405	0.759593562790683	0.488221617663137
5.34162140910546e-06	1.35676944994399e-06	0.543928584375415	0.228671661686233	0.766071133304558	0.481172338103809
3.78754087661791e-06	2.27685525114383e-06	0.546061563511026	0.229960694136441	0.769580100223092	0.475893272393689
4.64366749762092e-06	1.83670805579797e-06	0.548150608479507	0.231057559565963	0.777109056394068	0.467044933730132
5.49979411862394e-06	1.39656086045212e-06	0.550197430024132	0.232078152670823	0.78286165288598	0.459858888145487
5.81815570814164e-06	1.6762161334171e-06	0.55226610079158	0.233112259598481	0.790179386032147	0.454692161454224
6.13651729765935e-06	1.95587140638209e-06	0.554379760353498	0.23413203267339	0.800304294898726	0.449230929116137
6.00660249024814e-06	2.07322711322256e-06	0.556551049708582	0.235126479870462	0.809721197721057	0.444447539540284
5.87668768283694e-06	2.19058282006304e-06	0.55878204872277	0.236090646576899	0.819476015294434	0.440861147770053
5.22729552327646e-06	2.75908929821756e-06	0.561059850919407	0.23701487521988	0.8259502356035	0.440950497827145
4.57790336371599e-06	3.32759577637208e-06	0.56336982372716	0.237887153208171	0.830381785025194	0.443244771578988
4.42381910291025e-06	2.9351541964703e-06	0.565687610184514	0.238703106130691	0.833931420860726	0.442085421208009
4.26973484210452e-06	2.54271261656853e-06	0.56799510643771	0.239494574613035	0.8354531437796	0.441484372368524
3.97425935665884e-06	3.42445900622288e-06	0.570278625991448	0.240269578423199	0.835494855121464	0.44738569060293
3.67878387121316e-06	4.30620539587723e-06	0.572533388045922	0.241013980500115	0.834402707406206	0.455214781339224
3.16201089460382e-06	3.52713181011384e-06	0.574764108312418	0.241747852378165	0.830737436511888	0.455520466625022
2.64523791799448e-06	2.74805822435046e-06	0.576947694164111	0.242483906601507	0.825045833217746	0.456220993038791
1.88510376048458e-06	3.4209024600877e-06	0.579034855679047	0.243188925070861	0.815538113382951	0.462908083130336
1.12496960297467e-06	4.09374669582494e-06	0.580993040767365	0.243828799045164	0.802857456258823	0.46963210583884
1.55343532830644e-06	3.92958449924745e-06	0.582796853354982	0.244408347338332	0.792820302267651	0.473689346126831
1.98190105363821e-06	3.76542230266996e-06	0.584450366038119	0.244988540944933	0.782096578780403	0.479091896983874
1.30905705250127e-06	3.94712185104954e-06	0.585993622428722	0.245614862870457	0.767884569821279	0.48622943329259
6.36213051364337e-07	4.12882139942912e-06	0.587414948827188	0.246240735934415	0.75316914178452	0.493384897148994
1.35439047081564e-06	4.08065482143908e-06	0.588666717537975	0.246823207742011	0.74264813653064	0.499598922223605
2.07256789026694e-06	4.03248824344903e-06	0.589768742652914	0.247419454866718	0.732363139290695	0.506085126250396
1.37183864124918e-06	3.95119641054675e-06	0.590786989090479	0.248087170535451	0.718425562189758	0.51188699854194
6.71109392231416e-07	3.86990457764446e-06	0.591707148228931	0.248769837304105	0.704649205435648	0.517196994358899
1.25973384774828e-06	3.58132605273117e-06	0.592465146560513	0.249404031198627	0.694283073654907	0.520104309664844
1.84835830326514e-06	3.29274752781788e-06	0.59307268334374	0.250033395769201	0.68379206502902	0.521857842638824
2.6341651130871e-06	3.89061938704075e-06	0.593584661069441	0.250701747359057	0.677329965248492	0.529685669062232
3.41997192290905e-06	4.48849124626362e-06	0.594044840846618	0.251415226777139	0.674316537363956	0.538589974136516
3.22913235059155e-06	4.93138824105344e-06	0.594512451495928	0.252203042295319	0.670362531004102	0.549605869148007
3.03829277827404e-06	5.37428523584326e-06	0.594999838456773	0.253051079934246	0.667900749731448	0.563878666349289
3.86883405294347e-06	4.77816809758465e-06	0.595482816450616	0.253935988364998	0.669603031943891	0.570591742285935
4.69937532761291e-06	4.18205095932603e-06	0.595987399907025	0.254905098615876	0.672855053662674	0.576530148313832
4.30183739496449e-06	4.7242531647651e-06	0.596564430807624	0.255985223127673	0.674186183331475	0.589990181423448
3.90429946231606e-06	5.26645537020417e-06	0.597210037005863	0.25711575291123	0.676518070815335	0.6032925339417
4.20457029225332e-06	5.04060166501417e-06	0.597888533839024	0.258257516374174	0.680270079980862	0.612007132836313
4.50484112219057e-06	4.81474795982418e-06	0.598605447461461	0.259448797726129	0.683749526252684	0.621540349030583
4.53921833787013e-06	5.55390687413975e-06	0.599383002303587	0.260712852824702	0.687375656803509	0.639738777047016
4.57359555354968e-06	6.29306578845532e-06	0.600229859420063	0.262036392648321	0.691776349662477	0.660084453252568
3.94996689960577e-06	6.41253225424654e-06	0.601154421733795	0.263426995684338	0.69306439071183	0.677700720744401
3.32633824566186e-06	6.53199872003776e-06	0.602136008752643	0.264875870327244	0.692808168914689	0.697714828380064
3.70971957364379e-06	6.07133434559244e-06	0.603125542306939	0.266355968621136	0.69445114804655	0.711475649125546
4.09310090162573e-06	5.61066997114713e-06	0.604124289438677	0.267901734220442	0.69549877259953	0.723942038769988
3.56548612307071e-06	5.45656359521537e-06	0.605163196348368	0.269540113145569	0.6939411429209	0.736925705136337
3.03787134451569e-06	5.30245721928362e-06	0.60622231086976	0.271219201104306	0.691982812398055	0.747836228255716
4.03703686085731e-06	5.5830517238185e-06	0.607253527840487	0.272890059575063	0.695025922764788	0.762620854297678
5.03620237719893e-06	5.86364622835338e-06	0.608289192391778	0.274609276667129	0.699182059729624	0.777645675363962
4.20692548095539e-06	6.22333190472703e-06	0.609417714833242	0.276450307032387	0.699314879683562	0.795069009714597
3.37764858471184e-06	6.58301758110068e-06	0.610623239683284	0.278349778347892	0.699750430804504	0.814084265845866
3.69332292578166e-06	6.71696938794464e-06	0.611827589439127	0.280236152258595	0.70172479377071	0.832537867239429
4.00899726685147e-06	6.85092119478861e-06	0.613033349175876	0.282159834501121	0.702428612038329	0.852185584850097
4.88616506017842e-06	6.7635805374989e-06	0.614280555442391	0.284171998120523	0.707428802950801	0.870202261449471
5.76333285350536e-06	6.67623988020919e-06	0.615605197744549	0.286299283655298	0.715336080428345	0.88812577475727
5.67012021502681e-06	7.24705862929944e-06	0.61705958322341	0.288566735191825	0.72277517122574	0.911227143275517
5.57690757654826e-06	7.81787737838969e-06	0.61865207210275	0.290936110484285	0.73203277182207	0.934798737264794
4.18409465115633e-06	7.48622049913608e-06	0.620362749239995	0.293376898876739	0.734360434982429	0.95451355274889
2.7912817257644e-06	7.15456361988246e-06	0.622132913217428	0.295839580568313	0.732770325613746	0.974623663337018
3.55375412617204e-06	8e-06	0.623854570366769	0.298250786276249	0.735036210644716	1.00113190749581
4.31622652657968e-06	8e-06	0.625544478515787	0.300688900308342	0.735719930155799	1.02273397966841
4.82861816614759e-06	7.63711117301233e-06	0.62729406991269	0.303261655451051	0.738931146215805	1.04419774348685
5.3410098057155e-06	6.41722100582934e-06	0.629126050017654	0.305963750696573	0.745261383041457	1.05846816344469
4.57099959823744e-06	6.87463486698795e-06	0.631043227351494	0.308772971090468	0.747804845759903	1.07955865557464
3.80098939075938e-06	7.33204872814655e-06	0.63301636053144	0.311608982991158	0.749604372279977	1.09776175561486
4.05502040810041e-06	7.32103895972917e-06	0.634989920962365	0.314414593710584	0.752582311471523	1.11524093138945
4.30905142544143e-06	7.31002919131179e-06	0.636964742636008	0.31723905383334	0.754268654375969	1.13385154514065
3.75621363343759e-06	6.94132213533112e-06	0.638972271954508	0.320127985746764	0.753228770104685	1.149841036344
3.20337584143375e-06	6.57261507935045e-06	0.640990438787794	0.323042433881707	0.751395494270667	1.16442835850686
2.42986114002763e-06	6.49385221412145e-06	0.642968284889405	0.325933318628236	0.745668121551871	1.1785736398031
1.65634643862151e-06	6.41508934889245e-06	0.6448684122393	0.328776370524761	0.736629730556219	1.19120809601279
3.16291256905512e-06	6.55641186397721e-06	0.646649005989215	0.331551457917483	0.735552175933757	1.2047003492646
4.66947869948873e-06	6.69773437906197e-06	0.648360531257551	0.334357707594504	0.736137952664137	1.21819872018732
3.24069858408393e-06	6.20500879959248e-06	0.650130587171979	0.337310574240733	0.729720662582271	1.228279845654
1.81191846867914e-06	5.71228322012299e-06	0.651919281308741	0.340282470781907	0.723243981284086	1.23706735588532
1.68585127252218e-06	5.89901749668691e-06	0.653584172324678	0.343119760459195	0.716367198131159	1.24736489721705
1.55978407636522e-06	6.08575177325082e-06	0.655104417051991	0.345863507859481	0.705763853872489	1.25658857563652
1.28345727024825e-06	5.64697438880929e-06	0.656508215332218	0.348573776734887	0.693900346059953	1.26271803143764
1.00713046413128e-06	5.20819700436776e-06	0.657782496151049	0.351244508053077	0.681197494072794	1.26793429923652
5.59664253645998e-07	4.92489832235077e-06	0.658904742879203	0.353858333133337	0.666424176994574	1.27143652167975
1.12198043160712e-07	4.64159964033377e-06	0.659853116719398	0.356394823429275	0.650074747086927	1.27262723709142
1e-07	4.38191254800422e-06	0.660601001943444	0.358835751923404	0.633974128061004	1.2721081127906
1e-07	4.12222545567468e-06	0.661141130377273	0.361193157528541	0.617018408967411	1.26977136210526
1e-07	4.53605975716955e-06	0.661483172996296	0.363483921947989	0.600296028834702	1.27121440116665
1e-07	4.94989405866443e-06	0.661632682966081	0.36570627332853	0.583813120012762	1.27285270035561
1e-07	4.8891389238689e-06	0.661599892767031	0.367869604167928	0.5675674286145	1.27364605219349
1e-07	4.82838378907336e-06	0.661388219612082	0.369983866295135	0.551558062641386	1.27550056086057
2.05559391012411e-07	4.11830208582744e-06	0.660997608942577	0.372050829587994	0.536299633885054	1.27197780648758
6.94257853405664e-07	3.40822038258152e-06	0.660425702581117	0.374068988199477	0.523211520760806	1.26482665398743
5.86347300882157e-07	5.00139455784045e-06	0.659691004705999	0.376055002504363	0.509080037952235	1.2732508142454
